feature,importance
CAD_mom_6m,0.0012197718683022093
GBP_price_vs_ma200,0.0011817939153297382
GBP_mom_1m_vol_adj,0.0011636411069437733
JPY_vol_126d,0.0011521006394571104
GBP_ma_20,0.0011399884525150432
GBP_carry_x_vol,0.0011371481256097352
EUR_vol_21d,0.0011370835723055585
CAD_rsi,0.0011025441700656699
BRL_carry_rank,0.0010997583555549507
AUD_mom_3m_vol_adj,0.0010806246258092374
equity_drawdown,0.0010788740862770635
equity_ret_21d,0.0010758797409490828
AUD_vol_63d,0.0010627102567343364
EUR_vol_of_vol,0.0010561940942437479
JPY_price_vs_ma200,0.001021007696468086
dxy_ret_3m,0.0009988348972440717
JPY_carry_x_vol,0.000990172094584056
MXN_carry_rank,0.0009884911044465967
BRL_ma_50,0.000987684042589986
CAD_mom_x_vix,0.0009707342328690919
JPY_mom_12m_vol_adj,0.0009665144636389597
EUR_ma_20,0.0009303937151719415
AUD_mom_6m_vol_adj,0.0009126772107499115
EUR_mom_12m,0.0008969783501166227
EUR_mom_3m,0.0008714756769369818
GBP_mom_3m_vol_adj,0.0008393944214819548
JPY_mom_6m_vol_adj,0.0008280249374032326
MXN_mom_6m_vol_adj,0.0008258728124174136
EUR_rsi,0.0008243176927585544
AUD_carry_x_vol,0.0008222883680640617
AUD_rsi,0.0008185660539817013
MXN_mom_12_1,0.000816802770739194
CHF_carry_x_mom,0.0008018601669521272
AUD_mom_x_vix,0.0007984157648125725
EUR_carry_x_mom,0.0007962801744601842
GBP_mom_12_1,0.0007892785181063473
MXN_vol_63d,0.0007887417419320415
CAD_price_vs_ma200,0.000782238944741449
AUD_vol_ratio,0.0007794591309107393
JPY_mom_6m,0.0007555882538399104
AUD_mom_12m_vol_adj,0.0007487159753904246
EUR_vol_ratio,0.0007326779483436942
CHF_mom_12m,0.0007087978896697705
AUD_vol_126d,0.0006926244391297137
EUR_mom_x_vix,0.0006908585947806277
term_spread,0.0006887591083377846
vix_zscore,0.0006638575950312573
EUR_mom_12_1,0.0006407411105295615
JPY_mom_x_vix,0.0005966057224307552
AUD_rate_diff,0.000595526413955249
CAD_mom_12m_vol_adj,0.0005841247193471859
JPY_mom_12_1,0.0005788147935048509
CHF_mom_x_vix,0.0005564451922918469
CAD_mom_1m,0.0005473551748078135
JPY_mom_12m,0.0005368093784542871
JPY_mom_1m_vol_adj,0.0005231023742413244
CAD_mom_1m_vol_adj,0.0005171422353669867
JPY_rsi,0.000489321649371547
JPY_rate_diff,0.00048695307739923636
JPY_ma_cross,0.00046442836229516893
CAD_mom_12m,0.000446431578307478
AUD_mom_6m,0.00042773213296050703
CHF_vol_63d,0.0003939052397471673
EUR_price_vs_ma200,0.0003904275373492584
CHF_rsi,0.0003208078126481985
AUD_downside_vol,0.0003141751581793105
CHF_mom_1m_vol_adj,0.0003039625999311324
GBP_mom_6m,0.0002930281539432157
CHF_ma_cross,0.00026533308188924227
gdp_growth,0.0002405565836361412
MXN_rate_diff,0.00022702718030123925
MXN_mom_12m,0.00021999583618252888
GBP_ma_cross,0.00021251987934428715
BRL_rate_diff,0.0001949362365864845
GBP_carry_rank,0.00019097780294398747
EUR_ma_cross,0.00011914906341425239
CHF_mom_12m_vol_adj,9.457349574163357e-05
unemployment_change,9.192590752925811e-05
vix_change,8.752814134558208e-05
JPY_mom_1m,8.214005339089359e-05
unemployment,6.549790714759737e-05
credit_spread_change,5.867179245951193e-05
MXN_ma_cross,1.1919886648642246e-05
credit_spread_wide,1.0797239830574544e-05
GBP_rate_diff,3.302661980063509e-06
AUD_ma_cross,1.6805702867259806e-06
CAD_ma_cross,9.080408161306664e-07
dxy_above_ma,1.1383164032591688e-07
vix_spike,1.55041379409771e-08
term_spread_negative,0.0
