feature,importance
JPY_vol_of_vol,0.001500063719788878
BRL_dxy_beta,0.0014614575380738984
CAD_mom_12_1,0.0014489345407639439
dxy_ret_3m,0.0014329408008363752
equity_ret_21d,0.0014192593236093927
CAD_rate_diff,0.001391178307280357
CHF_carry_zscore,0.001388821107719997
JPY_carry_zscore,0.0013797841557818765
dxy_mom_zscore,0.0013713661333297788
BRL_carry_x_mom,0.0013490248705735686
AUD_mom_x_vix,0.0013231443219615718
CAD_mom_1m,0.0012973617352152564
MXN_mom_12_1,0.0012733710697896078
EUR_mom_12m,0.0012491163984264119
credit_spread,0.0012467892324980053
BRL_mom_12m_vol_adj,0.0012337145619343024
AUD_mom_6m,0.0012003894511674268
JPY_mom_x_vix,0.0011897080047393281
MXN_dxy_beta,0.0011658834209685718
EUR_mom_x_vix,0.0011583090733791005
CAD_vol_126d,0.0011521251641514957
AUD_price_vs_ma200,0.0011108905611868054
dxy_ret_1m,0.0010826316087959227
BRL_mom_3m_vol_adj,0.0010780072042117276
MXN_rsi,0.0010675471107435078
CAD_mom_6m,0.001034539074624634
BRL_carry_rank,0.0010235763521589097
BRL_carry_zscore,0.0009954447923325386
CHF_mom_12_1,0.0009889091321439167
JPY_price_vs_ma200,0.00097830339173846
EUR_vol_21d,0.000977515188421003
BRL_mom_3m,0.000971464925014343
JPY_mom_6m,0.0009449187453401893
AUD_mom_3m_vol_adj,0.0009402969090700728
JPY_carry_x_vol,0.000916971681654127
MXN_carry_x_mom,0.0009090957692853241
EUR_mom_12_1,0.0008947748138769644
AUD_mom_12m_vol_adj,0.00088258339759652
MXN_mom_1m_vol_adj,0.0008780259609672829
CAD_mom_12m_vol_adj,0.0008776688071512888
AUD_mom_1m_vol_adj,0.0008741603026325166
BRL_price_vs_ma200,0.0008396534520671319
CAD_mom_12m,0.0008361309327882449
MXN_mom_3m,0.0008351811723471024
BRL_mom_12_1,0.0008348549131739374
BRL_mom_6m_vol_adj,0.0008132355172835001
MXN_mom_x_vix,0.0007989355179626656
BRL_mom_6m,0.0007692760120652348
CAD_mom_1m_vol_adj,0.0007578492182875288
CAD_mom_3m_vol_adj,0.0007335376080253052
GBP_mom_3m,0.0007123222360079992
CAD_price_vs_ma200,0.0006535953044635733
AUD_rate_diff,0.0006510655104893534
MXN_carry_rank,0.0006488883452854273
MXN_mom_12m_vol_adj,0.0005987421624455793
MXN_mom_12m,0.0005977729534016909
MXN_mom_1m,0.0005501628737530881
CAD_mom_6m_vol_adj,0.0005356920853606251
JPY_mom_6m_vol_adj,0.0004503818925220275
term_spread,0.0004186823705494791
JPY_rate_diff,0.0003590147528914913
MXN_rate_diff,0.0003455369614963973
AUD_mom_12m,0.000342765172852973
CAD_mom_3m,0.00032035075397536967
MXN_carry_zscore,0.00030847604134048596
BRL_carry_x_vol,0.0003083085004558893
EUR_rate_diff,0.00028032838591558263
vix_change,0.0002797240867219591
CHF_rate_diff,0.0002687051268136163
MXN_ma_cross,0.00025515968984413557
GBP_carry_rank,0.00018307264633443752
unemployment_change,0.00018074716288590275
credit_spread_change,0.00011436354883759424
CHF_ma_cross,0.00011348322835841575
GBP_carry_zscore,0.0001130127346373804
BRL_ma_cross,0.00010035765886800019
GBP_ma_cross,9.93563113826791e-05
AUD_ma_cross,6.000782648951009e-05
CAD_ma_cross,5.927540858465647e-05
unemployment,3.122836531979296e-05
JPY_ma_cross,3.087525428834506e-05
vix_spike,1.8431219122816263e-05
BRL_rate_diff,1.8047832018602403e-05
GBP_rate_diff,1.1412954293595645e-05
dxy_above_ma,2.0143014675736025e-06
EUR_ma_cross,1.038722722812159e-06
term_spread_negative,1.3215894231862122e-07
credit_spread_wide,7.1387597071339635e-09
