DAY_DATE,AUD_EXCH_RATE,BRL_EXCH_RATE,CAD_EXCH_RATE,CHF_EXCH_RATE,EUR_EXCH_RATE,GBP_EXCH_RATE,JPY_EXCH_RATE,MXN_EXCH_RATE,USD_EXCH_RATE
9/9/10,1.07985,1.723,1.0316,1.0126,0.78605,0.64755,83.775,12.9795,1
9/10/10,1.07975,1.72,1.0327,1.0199,0.78515,0.64935,84.265,12.9605,1
9/11/10,1.07975,1.72,1.0327,1.0199,0.78515,0.64935,84.265,12.9605,1
9/12/10,1.07975,1.72,1.0327,1.0199,0.78515,0.64935,84.265,12.9605,1
9/13/10,1.06915,1.7163,1.0287,1.0093,0.77735,0.64805,83.805,12.8605,1
9/14/10,1.06165,1.7035,1.024,0.9962,0.76995,0.64455,83.135,12.8255,1
9/15/10,1.06425,1.7135,1.0268,1.0041,0.76875,0.63975,85.595,12.7865,1
9/16/10,1.06765,1.718,1.0279,1.0146,0.76405,0.64025,85.735,12.8455,1
9/17/10,1.06675,1.7163,1.0329,1.0095,0.76665,0.63965,85.765,12.8285,1
9/18/10,1.06675,1.7163,1.0329,1.0095,0.76665,0.63965,85.765,12.8285,1
9/19/10,1.06675,1.7163,1.0329,1.0095,0.76665,0.63965,85.765,12.8285,1
9/20/10,1.05445,1.718,1.0275,1.0048,0.76435,0.64205,85.715,12.7655,1
9/21/10,1.05555,1.7308,1.0313,1.0046,0.76195,0.64305,85.375,12.7625,1
9/22/10,1.04945,1.7215,1.0353,0.986,0.74735,0.64005,84.395,12.6985,1
9/23/10,1.04895,1.7218,1.0315,0.9843,0.74975,0.63615,84.355,12.6445,1
9/24/10,1.04225,1.7135,1.0269,0.9821,0.74155,0.63205,84.275,12.5395,1
9/25/10,1.04225,1.7135,1.0269,0.9821,0.74155,0.63205,84.275,12.5395,1
9/26/10,1.04225,1.7135,1.0269,0.9821,0.74155,0.63205,84.275,12.5395,1
9/27/10,1.03985,1.709,1.0273,0.983,0.74195,0.63125,84.195,12.5115,1
9/28/10,1.03345,1.7105,1.0301,0.9758,0.73665,0.63265,83.825,12.4775,1
9/29/10,1.03025,1.706,1.0306,0.9756,0.73405,0.63295,83.665,12.4815,1
9/30/10,1.03825,1.6967,1.0325,0.9809,0.73605,0.63665,83.555,12.5985,1
10/1/10,1.03005,1.6847,1.0233,0.9757,0.72685,0.63205,83.265,12.5595,1
10/2/10,1.03005,1.6847,1.0233,0.9757,0.72685,0.63205,83.265,12.5595,1
10/3/10,1.03005,1.6847,1.0233,0.9757,0.72685,0.63205,83.265,12.5595,1
10/4/10,1.03345,1.6865,1.0231,0.9729,0.73025,0.63125,83.345,12.5925,1
10/5/10,1.03195,1.687,1.0173,0.9664,0.72295,0.62825,83.145,12.5235,1
10/6/10,1.02475,1.6787,1.0085,0.9619,0.71855,0.62885,82.795,12.4765,1
10/7/10,1.01845,1.6738,1.0162,0.9677,0.71805,0.62785,82.315,12.5375,1
10/8/10,1.01425,1.6833,1.0135,0.9619,0.71775,0.62755,81.825,12.4675,1
10/9/10,1.01425,1.6833,1.0135,0.9619,0.71775,0.62755,81.825,12.4675,1
10/10/10,1.01425,1.6833,1.0135,0.9619,0.71775,0.62755,81.825,12.4675,1
10/11/10,1.01485,1.6645,1.0129,0.9652,0.71945,0.62815,82.085,12.4305,1
10/12/10,1.01555,1.6705,1.0109,0.9597,0.72265,0.63315,81.755,12.4365,1
10/13/10,1.00825,1.6568,1.0023,0.9581,0.71565,0.63155,81.775,12.3695,1
10/14/10,1.00585,1.6573,1.0046,0.9534,0.71085,0.62545,81.455,12.4005,1
10/15/10,1.00915,1.6615,1.0091,0.9564,0.71255,0.62305,81.275,12.3985,1
10/16/10,1.00915,1.6615,1.0091,0.9564,0.71255,0.62305,81.275,12.3985,1
10/17/10,1.00915,1.6615,1.0091,0.9564,0.71255,0.62305,81.275,12.3985,1
10/18/10,1.00915,1.663,1.0149,0.9567,0.71615,0.62925,81.165,12.4235,1
10/19/10,1.02915,1.6903,1.0318,0.972,0.72495,0.63655,81.765,12.5035,1
10/20/10,1.01355,1.675,1.0238,0.9601,0.71555,0.63075,81.065,12.3925,1
10/21/10,1.01615,1.696,1.024,0.9648,0.71525,0.63455,81.145,12.3805,1
10/22/10,1.02155,1.6935,1.0257,0.9765,0.71865,0.63805,81.445,12.3895,1
10/23/10,1.02155,1.6935,1.0257,0.9765,0.71865,0.63805,81.445,12.3895,1
10/24/10,1.02155,1.6935,1.0257,0.9765,0.71865,0.63805,81.445,12.3895,1
10/25/10,1.00545,1.7065,1.0187,0.9707,0.71465,0.63475,80.605,12.3315,1
10/26/10,1.01385,1.7058,1.0218,0.983,0.72135,0.63005,81.275,12.3795,1
10/27/10,1.03205,1.7153,1.0326,0.9898,0.72565,0.63355,81.565,12.4885,1
10/28/10,1.01955,1.712,1.0188,0.9822,0.71775,0.62615,80.885,12.4005,1
10/29/10,1.01935,1.6983,1.0191,0.983,0.71885,0.62475,80.475,12.3405,1
10/30/10,1.01935,1.6983,1.0191,0.983,0.71885,0.62475,80.475,12.3405,1
10/31/10,1.01935,1.6983,1.0191,0.983,0.71885,0.62475,80.475,12.3405,1
11/1/10,1.01325,1.706,1.0142,0.9941,0.72005,0.62345,80.685,12.3445,1
11/2/10,1.00115,1.7042,1.0097,0.9781,0.71285,0.62415,80.815,12.2975,1
11/3/10,1.00395,1.6948,1.0108,0.9796,0.71345,0.62205,81.355,12.3085,1
11/4/10,0.98625,1.6825,1.0022,0.9619,0.70345,0.61505,80.715,12.2405,1
11/5/10,0.98595,1.6775,1.0005,0.959,0.71235,0.61665,81.365,12.2075,1
11/6/10,0.98595,1.6775,1.0005,0.959,0.71235,0.61665,81.365,12.2075,1
11/7/10,0.98595,1.6775,1.0005,0.959,0.71235,0.61665,81.365,12.2075,1
11/8/10,0.98925,1.6985,1.0033,0.9655,0.71915,0.61955,81.175,12.2625,1
11/9/10,0.98725,1.6945,1.0013,0.9621,0.72115,0.62255,80.935,12.2185,1
11/10/10,0.99885,1.7035,1.0036,0.9734,0.72925,0.62235,82.555,12.2925,1
11/11/10,1.00405,1.719,1.0066,0.9765,0.73285,0.62045,82.535,12.2775,1
11/12/10,1.00835,1.7188,1.0083,0.9747,0.72865,0.61875,82.305,12.2605,1
11/13/10,1.00835,1.7188,1.0083,0.9747,0.72865,0.61875,82.305,12.2605,1
11/14/10,1.00835,1.7188,1.0083,0.9747,0.72865,0.61875,82.305,12.2605,1
11/15/10,1.01165,1.7225,1.0076,0.9847,0.73515,0.62265,82.875,12.3195,1
11/16/10,1.02635,1.735,1.0238,0.9925,0.73955,0.62975,83.475,12.4545,1
11/17/10,1.01865,1.737,1.021,0.9901,0.73905,0.62795,83.165,12.3805,1
11/18/10,1.01195,1.71425,1.0182,0.9972,0.73495,0.62505,83.645,12.3055,1
11/19/10,1.01625,1.72,1.0205,0.9988,0.73285,0.62685,83.475,12.3025,1
11/20/10,1.01625,1.72,1.0205,0.9988,0.73285,0.62685,83.475,12.3025,1
11/21/10,1.01625,1.72,1.0205,0.9988,0.73285,0.62685,83.475,12.3025,1
11/22/10,1.01455,1.719,1.0191,0.9933,0.73485,0.62715,83.475,12.3105,1
11/23/10,1.02785,1.7331,1.0243,0.9953,0.74765,0.63235,82.975,12.4725,1
11/24/10,1.01755,1.7245,1.0107,0.9937,0.74785,0.63395,83.455,12.4015,1
11/25/10,1.01895,1.719,1.0078,0.999,0.74815,0.63435,83.645,12.3585,1
11/26/10,1.03675,1.7278,1.0194,1.0037,0.75575,0.64095,84.135,12.4985,1
11/27/10,1.03675,1.7278,1.0194,1.0037,0.75575,0.64095,84.135,12.4985,1
11/28/10,1.03675,1.7278,1.0194,1.0037,0.75575,0.64095,84.135,12.4985,1
11/29/10,1.04285,1.73,1.0224,1.0015,0.76325,0.64275,84.355,12.5505,1
11/30/10,1.04105,1.7265,1.0264,0.996,0.76715,0.64205,83.535,12.4515,1
12/1/10,1.03735,1.7085,1.0194,1.0032,0.76525,0.64265,84.185,12.4085,1
12/2/10,1.02425,1.7025,1.004,0.9905,0.75575,0.64135,83.585,12.3575,1
12/3/10,1.01165,1.69,1.0042,0.9771,0.74755,0.63655,82.695,12.3535,1
12/4/10,1.01165,1.69,1.0042,0.9771,0.74755,0.63655,82.695,12.3535,1
12/5/10,1.01165,1.69,1.0042,0.9771,0.74755,0.63655,82.695,12.3535,1
12/6/10,1.01145,1.6873,1.0068,0.9847,0.75325,0.63755,82.635,12.3955,1
12/7/10,1.00955,1.6785,1.0081,0.9827,0.75065,0.63265,83.105,12.3985,1
12/8/10,1.02355,1.6893,1.0108,0.9888,0.75555,0.63385,84.175,12.4415,1
12/9/10,1.01775,1.705,1.01,0.9872,0.75855,0.63595,83.995,12.4865,1
12/10/10,1.01535,1.7038,1.0097,0.9807,0.75605,0.63325,83.875,12.4615,1
12/11/10,1.01535,1.7038,1.0097,0.9807,0.75605,0.63325,83.875,12.4615,1
12/12/10,1.01535,1.7038,1.0097,0.9807,0.75605,0.63325,83.875,12.4615,1
12/13/10,1.00605,1.705,1.0047,0.9679,0.74705,0.63015,83.555,12.3735,1
12/14/10,1.00095,1.6965,1.0055,0.9615,0.74735,0.63365,83.535,12.3635,1
12/15/10,1.00765,1.698,1.0037,0.9612,0.75055,0.64025,83.965,12.3945,1
12/16/10,1.01455,1.7057,1.0061,0.9706,0.75765,0.64125,84.385,12.4395,1
12/17/10,1.01585,1.713,1.0123,0.9711,0.76065,0.64625,84.195,12.4385,1
12/18/10,1.01585,1.713,1.0123,0.9711,0.76065,0.64625,84.195,12.4385,1
12/19/10,1.01585,1.713,1.0123,0.9711,0.76065,0.64625,84.195,12.4385,1
12/20/10,1.00655,1.7093,1.0184,0.9637,0.76185,0.64475,83.685,12.4155,1
12/21/10,1.00195,1.697,1.0176,0.9585,0.76125,0.64625,83.705,12.3705,1
12/22/10,0.99965,1.6979,1.0158,0.9518,0.76395,0.64975,83.565,12.3465,1
12/23/10,0.99425,1.6958,1.0087,0.962,0.76235,0.64875,82.965,12.3235,1
12/24/10,0.99585,1.7005,1.006,0.9617,0.76245,0.64735,82.915,12.3435,1
12/25/10,0.99585,1.7005,1.006,0.9617,0.76245,0.64735,82.915,12.3435,1
12/26/10,0.99585,1.7005,1.006,0.9617,0.76245,0.64735,82.915,12.3435,1
12/27/10,0.99725,1.691,1.0088,0.9619,0.76015,0.65025,82.915,12.3675,1
12/28/10,0.98895,1.6881,1.0013,0.9517,0.76255,0.65105,82.185,12.3645,1
12/29/10,0.98585,1.6838,1,0.9509,0.76075,0.64775,81.975,12.3575,1
12/30/10,0.98765,1.6651,1.0012,0.9369,0.75375,0.64995,81.705,12.3825,1
12/31/10,0.97705,1.6604,0.9946,0.9343,0.74575,0.64045,81.135,12.3455,1
1/1/11,0.97705,1.6604,0.9946,0.9343,0.74575,0.64045,81.135,12.3455,1
1/2/11,0.97705,1.6604,0.9946,0.9343,0.74575,0.64045,81.135,12.3455,1
1/3/11,0.97995,1.65175,0.9909,0.9326,0.74725,0.64545,81.515,12.2625,1
1/4/11,0.99485,1.6565,0.9989,0.9486,0.75135,0.64125,81.985,12.2615,1
1/5/11,1.00045,1.672,0.9942,0.965,0.75975,0.64555,83.255,12.1965,1
1/6/11,1.00505,1.6923,0.9979,0.963,0.76815,0.64565,83.125,12.2485,1
1/7/11,1.00395,1.6822,0.9931,0.9663,0.77195,0.64275,83.065,12.2375,1
1/8/11,1.00395,1.6822,0.9931,0.9663,0.77195,0.64275,83.065,12.2375,1
1/9/11,1.00395,1.6822,0.9931,0.9663,0.77195,0.64275,83.065,12.2375,1
1/10/11,1.00845,1.6925,0.9944,0.9697,0.77285,0.64265,82.735,12.2565,1
1/11/11,1.01295,1.6907,0.9897,0.9739,0.77085,0.64075,83.365,12.1785,1
1/12/11,1.00645,1.675,0.9859,0.9718,0.76565,0.63655,83.295,12.0625,1
1/13/11,1.00135,1.6703,0.9885,0.9622,0.74955,0.63035,82.775,12.1095,1
1/14/11,1.01135,1.6816,0.9909,0.9647,0.74895,0.63005,82.875,12.0735,1
1/15/11,1.01135,1.6816,0.9909,0.9647,0.74895,0.63005,82.875,12.0735,1
1/16/11,1.01135,1.6816,0.9909,0.9647,0.74895,0.63005,82.875,12.0735,1
1/17/11,1.00475,1.6838,0.9863,0.9647,0.75225,0.62845,82.675,12.0315,1
1/18/11,1.00245,1.6745,0.9911,0.9641,0.74615,0.62555,82.685,12.0325,1
1/19/11,0.99745,1.6705,0.9935,0.9593,0.74115,0.62565,82.065,12.0615,1
1/20/11,1.01535,1.6725,1.0012,0.9672,0.74495,0.63075,83.015,12.0915,1
1/21/11,1.00965,1.673,0.9925,0.9586,0.73645,0.62505,82.655,12.0475,1
1/22/11,1.00965,1.673,0.9925,0.9586,0.73645,0.62505,82.655,12.0475,1
1/23/11,1.00965,1.673,0.9925,0.9586,0.73645,0.62505,82.655,12.0475,1
1/24/11,0.99965,1.67,0.9931,0.9492,0.73145,0.62475,82.355,12.0475,1
1/25/11,1.01035,1.671,0.999,0.9459,0.73455,0.63365,82.475,12.0995,1
1/26/11,1.00575,1.668,0.9959,0.9438,0.73105,0.62995,82.305,12.0475,1
1/27/11,1.00925,1.6728,0.996,0.9465,0.72985,0.62875,83.025,12.0245,1
1/28/11,1.00605,1.6822,0.9991,0.9426,0.73355,0.63125,82.185,12.1295,1
1/29/11,1.00605,1.6822,0.9991,0.9426,0.73355,0.63125,82.185,12.1295,1
1/30/11,1.00605,1.6822,0.9991,0.9426,0.73355,0.63125,82.185,12.1295,1
1/31/11,1.00325,1.6748,1.0015,0.9395,0.72995,0.62385,81.995,12.1555,1
2/1/11,0.98815,1.6622,0.9925,0.9412,0.72545,0.61975,81.465,12.0035,1
2/2/11,0.99345,1.6652,0.9889,0.9385,0.72475,0.61795,81.685,12.0225,1
2/3/11,0.98785,1.67,0.9903,0.9466,0.73315,0.61945,81.585,12.0455,1
2/4/11,0.98625,1.6675,0.9903,0.9563,0.73685,0.62215,81.985,11.9985,1
2/5/11,0.98625,1.6675,0.9903,0.9563,0.73685,0.62215,81.985,11.9985,1
2/6/11,0.98625,1.6675,0.9903,0.9563,0.73685,0.62215,81.985,11.9985,1
2/7/11,0.98505,1.676,0.9871,0.957,0.73755,0.62025,82.375,11.9825,1
2/8/11,0.98235,1.672,0.9909,0.9571,0.73095,0.62135,81.875,11.9955,1
2/9/11,0.99115,1.6653,0.9952,0.9628,0.73145,0.62185,82.575,12.0665,1
2/10/11,0.99385,1.6692,0.995,0.967,0.73395,0.62015,83.125,12.0765,1
2/11/11,0.99855,1.6705,0.9897,0.9742,0.73795,0.62465,83.455,12.0605,1
2/12/11,0.99855,1.6705,0.9897,0.9742,0.73795,0.62465,83.455,12.0605,1
2/13/11,0.99855,1.6705,0.9897,0.9742,0.73795,0.62465,83.455,12.0605,1
2/14/11,0.99815,1.668,0.9879,0.9708,0.74205,0.62445,83.365,12.0395,1
2/15/11,1.00075,1.6682,0.9883,0.9683,0.74065,0.61945,83.785,12.1145,1
2/16/11,1.00085,1.6695,0.9863,0.9615,0.73825,0.62275,83.715,12.0815,1
2/17/11,0.98805,1.6697,0.9845,0.951,0.73495,0.61825,83.215,12.0445,1
2/18/11,0.98745,1.6683,0.9832,0.9492,0.73205,0.61615,83.275,12.0135,1
2/19/11,0.98745,1.6683,0.9832,0.9492,0.73205,0.61615,83.275,12.0135,1
2/20/11,0.98745,1.6683,0.9832,0.9492,0.73205,0.61615,83.275,12.0135,1
2/21/11,0.99175,1.666,0.9833,0.9475,0.73075,0.61575,83.165,12.0655,1
2/22/11,0.99905,1.66475,0.9853,0.9389,0.73155,0.61935,82.915,12.0905,1
2/23/11,0.99945,1.669,0.9918,0.9331,0.72615,0.61635,82.535,12.1765,1
2/24/11,0.99085,1.66575,0.9834,0.9268,0.72525,0.62055,81.765,12.1695,1
2/25/11,0.98525,1.6605,0.9806,0.9285,0.72715,0.62175,81.725,12.1305,1
2/26/11,0.98525,1.6605,0.9806,0.9285,0.72715,0.62175,81.725,12.1305,1
2/27/11,0.98525,1.6605,0.9806,0.9285,0.72715,0.62175,81.725,12.1305,1
2/28/11,0.98235,1.6587,0.9747,0.9294,0.72445,0.61485,81.905,12.1115,1
3/1/11,0.98355,1.6602,0.9744,0.9303,0.72415,0.61275,81.975,12.0875,1
3/2/11,0.98365,1.6611,0.9726,0.9227,0.72115,0.61235,81.725,12.0965,1
3/3/11,0.98675,1.6563,0.9748,0.9308,0.71755,0.61495,82.425,12.0435,1
3/4/11,0.98845,1.645,0.9707,0.9273,0.71575,0.61555,82.405,12.0075,1
3/5/11,0.98845,1.645,0.9707,0.9273,0.71575,0.61555,82.405,12.0075,1
3/6/11,0.98845,1.645,0.9707,0.9273,0.71575,0.61555,82.405,12.0075,1
3/7/11,0.98785,1.6555,0.9722,0.9249,0.71495,0.61655,82.125,12.0145,1
3/8/11,0.99055,1.6545,0.9718,0.9342,0.71925,0.61925,82.735,12.0205,1
3/9/11,0.99055,1.645,0.9698,0.93,0.71915,0.61725,82.785,11.9815,1
3/10/11,0.99905,1.6598,0.9745,0.9329,0.72445,0.62295,82.975,11.9745,1
3/11/11,0.99375,1.663,0.9759,0.9279,0.72265,0.62375,81.815,11.9555,1
3/12/11,0.99375,1.663,0.9759,0.9279,0.72265,0.62375,81.815,11.9555,1
3/13/11,0.99375,1.663,0.9759,0.9279,0.72265,0.62375,81.815,11.9555,1
3/14/11,0.99215,1.66475,0.9752,0.9242,0.71515,0.61825,81.625,11.9215,1
3/15/11,1.00735,1.6674,0.9815,0.9174,0.71555,0.62185,80.805,12.0045,1
3/16/11,1.01425,1.6663,0.9917,0.909,0.71825,0.62395,80.195,12.0895,1
3/17/11,1.01835,1.6722,0.9878,0.9006,0.71255,0.61915,78.855,12.0995,1
3/18/11,1.00455,1.6715,0.9839,0.903,0.70595,0.61655,81.105,12.0575,1
3/19/11,1.00455,1.6715,0.9839,0.903,0.70595,0.61655,81.105,12.0575,1
3/20/11,1.00455,1.6715,0.9839,0.903,0.70595,0.61655,81.105,12.0575,1
3/21/11,0.99465,1.6615,0.9769,0.9051,0.70355,0.61385,81.005,11.9615,1
3/22/11,0.98865,1.664,0.9774,0.9036,0.70415,0.61025,80.965,11.9805,1
3/23/11,0.98775,1.6622,0.9803,0.908,0.70815,0.61545,80.905,11.9945,1
3/24/11,0.97865,1.6577,0.9756,0.9068,0.70495,0.61935,80.905,11.9475,1
3/25/11,0.97415,1.6567,0.9787,0.9181,0.70965,0.62355,81.405,11.9535,1
3/26/11,0.97415,1.6567,0.9787,0.9181,0.70965,0.62355,81.405,11.9535,1
3/27/11,0.97415,1.6567,0.9787,0.9181,0.70965,0.62355,81.405,11.9535,1
3/28/11,0.97255,1.6626,0.9754,0.9174,0.70895,0.62365,81.695,11.9585,1
3/29/11,0.97455,1.6566,0.9757,0.9209,0.71005,0.62585,82.375,11.9685,1
3/30/11,0.96925,1.6415,0.9717,0.9224,0.70955,0.62345,82.985,11.9145,1
3/31/11,0.96625,1.6255,0.9713,0.9161,0.70515,0.62305,82.865,11.9175,1
4/1/11,0.96305,1.6198,0.9643,0.9278,0.70525,0.62205,84.295,11.8425,1
4/2/11,0.96305,1.6198,0.9643,0.9278,0.70525,0.62205,84.295,11.8425,1
4/3/11,0.96305,1.6198,0.9643,0.9278,0.70525,0.62205,84.295,11.8425,1
4/4/11,0.96605,1.6205,0.9679,0.9228,0.70385,0.62035,83.955,11.8565,1
4/5/11,0.96675,1.6098,0.964,0.9247,0.70355,0.61485,84.675,11.8435,1
4/6/11,0.95855,1.6038,0.9583,0.9174,0.69735,0.61315,85.325,11.7875,1
4/7/11,0.95785,1.5946,0.9603,0.9168,0.69965,0.61325,84.885,11.8165,1
4/8/11,0.94905,1.572,0.9564,0.9099,0.69275,0.61105,85.015,11.7465,1
4/9/11,0.94905,1.572,0.9564,0.9099,0.69275,0.61105,85.015,11.7465,1
4/10/11,0.94905,1.572,0.9564,0.9099,0.69275,0.61105,85.015,11.7465,1
4/11/11,0.94775,1.578,0.9546,0.9088,0.69185,0.60925,84.675,11.7345,1
4/12/11,0.95615,1.582,0.9634,0.8979,0.69245,0.61555,83.745,11.8315,1
4/13/11,0.95115,1.587,0.9631,0.8944,0.69055,0.61405,83.785,11.7905,1
4/14/11,0.95045,1.5858,0.9624,0.893,0.69185,0.61195,83.245,11.7785,1
4/15/11,0.94715,1.577,0.9615,0.8933,0.69235,0.61265,83.135,11.6975,1
4/16/11,0.94715,1.577,0.9615,0.8933,0.69235,0.61265,83.135,11.6975,1
4/17/11,0.94715,1.577,0.9615,0.8933,0.69235,0.61265,83.135,11.6975,1
4/18/11,0.95325,1.5935,0.9692,0.8987,0.70455,0.61665,82.385,11.7865,1
4/19/11,0.95295,1.5825,0.9578,0.8992,0.69865,0.61325,82.415,11.6965,1
4/20/11,0.93715,1.5673,0.9527,0.8913,0.68945,0.60975,82.515,11.6245,1
4/21/11,0.93025,1.5658,0.9519,0.8827,0.68585,0.60305,81.805,11.6105,1
4/22/11,0.93155,1.5648,0.9537,0.8873,0.68765,0.60585,81.905,11.6035,1
4/23/11,0.93155,1.5648,0.9537,0.8873,0.68765,0.60585,81.905,11.6035,1
4/24/11,0.93155,1.5648,0.9537,0.8873,0.68765,0.60585,81.905,11.6035,1
4/25/11,0.93545,1.5665,0.9556,0.882,0.68745,0.60685,81.985,11.6305,1
4/26/11,0.92865,1.566,0.9509,0.8799,0.68385,0.60745,81.775,11.5775,1
4/27/11,0.92665,1.56375,0.9556,0.8815,0.68245,0.60515,82.655,11.5885,1
4/28/11,0.91565,1.5935,0.949,0.8725,0.67465,0.59995,81.445,11.5375,1
4/29/11,0.91445,1.5755,0.9495,0.8669,0.67415,0.59935,81.195,11.5295,1
4/30/11,0.91445,1.5755,0.9495,0.8669,0.67415,0.59935,81.195,11.5295,1
5/1/11,0.91445,1.5755,0.9495,0.8669,0.67415,0.59935,81.195,11.5295,1
5/2/11,0.91005,1.5717,0.9489,0.8635,0.67145,0.59835,81.125,11.4975,1
5/3/11,0.91625,1.5928,0.9501,0.8609,0.67265,0.60495,80.925,11.5555,1
5/4/11,0.92945,1.5835,0.9582,0.8574,0.67275,0.60495,80.685,11.6245,1
5/5/11,0.94135,1.6195,0.9682,0.8682,0.68505,0.60915,80.035,11.7085,1
5/6/11,0.92875,1.603,0.9601,0.8749,0.68965,0.60895,80.575,11.5905,1
5/7/11,0.92875,1.603,0.9601,0.8749,0.68965,0.60895,80.575,11.5905,1
5/8/11,0.92875,1.603,0.9601,0.8749,0.68965,0.60895,80.575,11.5905,1
5/9/11,0.93165,1.6135,0.9671,0.8757,0.70035,0.61285,80.755,11.6495,1
5/10/11,0.92635,1.608,0.9613,0.8792,0.69665,0.61215,80.765,11.6035,1
5/11/11,0.92815,1.6143,0.957,0.8821,0.69915,0.60775,80.855,11.5845,1
5/12/11,0.93815,1.6257,0.9657,0.8841,0.70265,0.61395,80.725,11.6715,1
5/13/11,0.94515,1.6345,0.9692,0.889,0.70595,0.61735,80.685,11.7285,1
5/14/11,0.94515,1.6345,0.9692,0.889,0.70595,0.61735,80.685,11.7285,1
5/15/11,0.94515,1.6345,0.9692,0.889,0.70595,0.61735,80.685,11.7285,1
5/16/11,0.94115,1.63,0.9707,0.8816,0.70305,0.61595,80.815,11.7095,1
5/17/11,0.94985,1.637,0.9776,0.8845,0.70645,0.61715,81.395,11.7705,1
5/18/11,0.94325,1.6187,0.9737,0.8801,0.70195,0.61935,81.395,11.7265,1
5/19/11,0.94185,1.6175,0.97,0.8825,0.70115,0.61825,81.735,11.6635,1
5/20/11,0.93855,1.6185,0.9728,0.8781,0.70535,0.61685,81.625,11.6545,1
5/21/11,0.93855,1.6185,0.9728,0.8781,0.70535,0.61685,81.625,11.6545,1
5/22/11,0.93855,1.6185,0.9728,0.8781,0.70535,0.61685,81.625,11.6545,1
5/23/11,0.95275,1.638,0.9795,0.8825,0.71355,0.62115,81.825,11.7335,1
5/24/11,0.94695,1.6255,0.9779,0.8789,0.70845,0.61815,82.125,11.7005,1
5/25/11,0.94945,1.6284,0.9757,0.8722,0.70955,0.61455,82.005,11.6965,1
5/26/11,0.94385,1.624,0.981,0.8671,0.70925,0.61215,81.355,11.6875,1
5/27/11,0.93475,1.602,0.9768,0.853,0.70095,0.60685,80.905,11.6145,1
5/28/11,0.93475,1.602,0.9768,0.853,0.70095,0.60685,80.905,11.6145,1
5/29/11,0.93475,1.602,0.9768,0.853,0.70095,0.60685,80.905,11.6145,1
5/30/11,0.93575,1.5968,0.977,0.8521,0.70045,0.60745,80.905,11.6085,1
5/31/11,0.93715,1.584,0.9688,0.8526,0.69555,0.60835,81.235,11.5695,1
6/1/11,0.93215,1.586,0.9714,0.8388,0.69175,0.60895,80.775,11.6285,1
6/2/11,0.94255,1.5833,0.9809,0.8439,0.69395,0.61295,80.935,11.6755,1
6/3/11,0.93545,1.5787,0.9799,0.8353,0.68635,0.61085,80.475,11.6745,1
6/4/11,0.93545,1.5787,0.9799,0.8353,0.68635,0.61085,80.475,11.6745,1
6/5/11,0.93545,1.5787,0.9799,0.8353,0.68635,0.61085,80.475,11.6745,1
6/6/11,0.93115,1.5817,0.9788,0.8363,0.68425,0.61125,80.215,11.6945,1
6/7/11,0.93365,1.5761,0.9752,0.8389,0.68175,0.60835,80.205,11.7315,1
6/8/11,0.94225,1.585,0.9801,0.8369,0.68625,0.61105,79.865,11.7985,1
6/9/11,0.94205,1.5847,0.9753,0.842,0.68915,0.61085,80.155,11.8055,1
6/10/11,0.94755,1.5928,0.9774,0.8421,0.69615,0.61575,80.215,11.8755,1
6/11/11,0.94755,1.5928,0.9774,0.8421,0.69615,0.61575,80.215,11.8755,1
6/12/11,0.94755,1.5928,0.9774,0.8421,0.69615,0.61575,80.215,11.8755,1
6/13/11,0.94595,1.5897,0.9774,0.8371,0.69565,0.61325,80.225,11.8625,1
6/14/11,0.93525,1.5818,0.9688,0.8434,0.69105,0.61055,80.485,11.7975,1
6/15/11,0.93835,1.589,0.9734,0.8496,0.70035,0.61525,80.665,11.8495,1
6/16/11,0.94865,1.6083,0.9834,0.8499,0.70655,0.61995,80.695,11.9635,1
6/17/11,0.94145,1.598,0.9801,0.8464,0.69805,0.61775,80.085,11.8995,1
6/18/11,0.94145,1.598,0.9801,0.8464,0.69805,0.61775,80.085,11.8995,1
6/19/11,0.94145,1.598,0.9801,0.8464,0.69805,0.61775,80.085,11.8995,1
6/20/11,0.94505,1.598,0.9793,0.8416,0.69825,0.61715,80.245,11.8935,1
6/21/11,0.94225,1.5914,0.9722,0.8437,0.69515,0.61655,80.155,11.8055,1
6/22/11,0.93975,1.5867,0.9721,0.8365,0.69305,0.61965,80.065,11.7745,1
6/23/11,0.95485,1.5908,0.9813,0.8383,0.70675,0.62615,80.535,11.8915,1
6/24/11,0.95075,1.5943,0.9841,0.8384,0.70505,0.62575,80.345,11.8855,1
6/25/11,0.95075,1.5943,0.9841,0.8384,0.70505,0.62575,80.345,11.8855,1
6/26/11,0.95075,1.5943,0.9841,0.8384,0.70505,0.62575,80.345,11.8855,1
6/27/11,0.95875,1.5999,0.987,0.8346,0.70075,0.62565,80.885,11.9025,1
6/28/11,0.95095,1.582,0.9834,0.8296,0.69635,0.62455,80.845,11.8525,1
6/29/11,0.93665,1.5705,0.9694,0.8348,0.69285,0.62245,80.815,11.7595,1
6/30/11,0.93205,1.5626,0.9645,0.8416,0.68875,0.62265,80.645,11.7205,1
7/1/11,0.93015,1.5585,0.9612,0.8473,0.68895,0.62225,80.825,11.6345,1
7/2/11,0.93015,1.5585,0.9612,0.8473,0.68895,0.62225,80.825,11.6345,1
7/3/11,0.93015,1.5585,0.9612,0.8473,0.68895,0.62225,80.825,11.6345,1
