feature,importance
CAD_carry_rank,0.0012089709356043925
EUR_mom_6m,0.0011861063977746588
dxy,0.001170253214369116
dxy_mom_zscore,0.0011600432429568572
CHF_mom_x_vix,0.0011431216274956056
CAD_price_vs_ma200,0.001136595735766251
GBP_vol_ratio,0.0011203616960836957
MXN_mom_3m,0.001113868838907368
CHF_mom_12m_vol_adj,0.001093969749834151
MXN_rsi,0.0010771868682765986
GBP_vol_21d,0.0010507736779357937
MXN_mom_1m,0.0010390271412865813
dxy_ret_3m,0.0010298315404266311
MXN_mom_12m,0.0010243542351944723
GBP_mom_1m_vol_adj,0.0010142661745745026
JPY_carry_x_vol,0.0010012354095824609
inflation,0.0009784725735904008
AUD_mom_12m,0.0009707717521529905
EUR_vol_63d,0.0009662101218386971
AUD_mom_3m_vol_adj,0.0009419614508779168
MXN_mom_6m_vol_adj,0.0009415657756650413
equity_vol_21d,0.0009354761312095187
CAD_mom_1m,0.0009322228897206125
CAD_mom_x_vix,0.0009272654767654132
BRL_carry_zscore,0.000919280690228762
AUD_mom_12m_vol_adj,0.0009179113816880877
BRL_mom_3m,0.000917456613861427
AUD_mom_3m,0.0009142922345179578
MXN_mom_x_vix,0.0009080239888245366
MXN_mom_6m,0.0009026134021721321
CAD_mom_12m,0.0009009357517599032
CHF_dxy_beta,0.0008965881437707054
AUD_downside_vol,0.0008964305611841904
MXN_carry_x_mom,0.0008787124189136551
CAD_mom_12_1,0.0008760395023505398
dxy_ret_6m,0.0008655079010230361
JPY_mom_6m,0.0008609380080409881
GBP_vol_of_vol,0.0008493454884878671
CAD_mom_1m_vol_adj,0.0008472220889948705
CAD_mom_3m,0.0008169356158309525
GBP_mom_3m,0.0008062268042920369
EUR_mom_x_vix,0.0007873804822135073
EUR_mom_6m_vol_adj,0.0007691871222197978
AUD_mom_x_vix,0.0007260478527855997
BRL_carry_x_vol,0.0007250446142998072
JPY_mom_6m_vol_adj,0.0007215406940086214
BRL_mom_1m,0.0006987685557299074
GBP_mom_x_vix,0.0006728177526643709
CAD_mom_6m,0.0006292577489912285
MXN_carry_zscore,0.0006262263337338878
BRL_carry_rank,0.0006258120818984433
JPY_ma_cross,0.0006152558610333426
EUR_mom_3m,0.0005825054127252605
AUD_mom_1m,0.0005750492735817736
CAD_mom_6m_vol_adj,0.0005638933479911993
EUR_ma_cross,0.0005206093307525322
GBP_ma_cross,0.0005028900693458507
gdp_growth,0.0004775881153275773
JPY_mom_12m,0.0004294937772620625
MXN_carry_rank,0.0003962544914723443
JPY_mom_12m_vol_adj,0.00035914960430771624
AUD_price_vs_ma200,0.00035426779826607554
unemployment,0.00034060704521682186
dxy_ret_1m,0.0003405411132331308
CHF_rate_diff,0.00033307717928428103
EUR_carry_x_mom,0.00028794591952636104
JPY_mom_x_vix,0.0002796285340147364
AUD_ma_cross,0.00027633744756483717
AUD_carry_x_vol,0.00021704986512017656
GBP_carry_zscore,0.00021224609407986112
MXN_mom_12m_vol_adj,0.00019418963298281972
MXN_ma_cross,0.00018374621674017568
AUD_rate_diff,0.00015817337245269117
BRL_mom_12m,0.0001516351037552486
vix_change,0.00011257419588494121
EUR_rate_diff,0.00011073074790731036
CHF_ma_cross,0.0001066493749246086
credit_spread_wide,9.615464659052892e-05
GBP_carry_rank,9.018814403146526e-05
JPY_rate_diff,8.423013130867355e-05
CAD_ma_cross,8.316009221088447e-05
BRL_ma_cross,6.938245354479895e-05
credit_spread_change,6.673481776131183e-05
GBP_rate_diff,2.4577799313751264e-05
BRL_rate_diff,1.6975449034925958e-05
dxy_above_ma,1.3136673355739071e-05
MXN_rate_diff,4.1344780507330255e-06
unemployment_change,4.955309473239571e-07
term_spread_negative,1.4528510428207883e-07
vix_spike,0.0
